rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.7,0.8,12823.342868880141,2.1164267,2.1337274,2.2520709,2.2605767,2.5966153,2.8670352,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.7_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.8,0.8,12823.342868880141,2.2582864,2.2767934,2.3927689,2.4017134,2.7708198,3.0413294,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.8_20250427-234304.json&mode=6&magnif=6
3.515,2.0,1280000000.0,124000000.0,578000000.0,48603.060301,CarbSphere_5.0_2.0_20250427-234304,Carbonium,2.5,0.9,0.8,12823.342868880141,2.3917455,2.411385,2.525497,2.5348612,2.9346995,3.2060971,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_2.0_0.9_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.1,2.0,12823.342868880141,0.8002013,0.8067394,0.8672876,0.8707757,0.9817071,1.1132419,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.1_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.2,2.0,12823.342868880141,1.1285994,1.1378542,1.204604,1.2092249,1.3847384,1.5358903,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.2_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.3,2.0,12823.342868880141,1.3809957,1.3923341,1.4659046,1.4714354,1.6944757,1.8649045,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.3_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.4,2.0,12823.342868880141,1.5939138,1.6070083,1.6871296,1.6934415,1.9557593,2.1439663,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.4_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.5,2.0,12823.342868880141,1.7815648,1.7962063,1.882505,1.8895117,2.1860331,2.3906566,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.5_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.6,2.0,12823.342868880141,1.9512521,1.9672921,2.0594145,2.0670533,2.3942612,2.6141631,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.6_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.7,2.0,12823.342868880141,2.1073197,2.1246457,2.2222778,2.2305004,2.5857751,2.8200066,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.7_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.8,2.0,12823.342868880141,2.2526003,2.2711232,2.3739902,2.3827578,2.7640511,3.0118121,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.8_20250427-234304.json&mode=6&magnif=6
3.515,5.0,1280000000.0,124000000.0,578000000.0,48767.541136,CarbSphere_5.0_5.0_20250427-234304,Carbonium,2.5,0.9,2.0,12823.342868880141,2.3890625,2.4087096,2.5165704,2.5258512,2.9315055,3.1921119,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\CarbSphere_5.0_5.0_0.9_20250427-234304.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.1,0.4,3550.4469426244787,1.1458257,1.1525605,1.3548333,1.358186,1.4994002,1.5048678,2,3,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.1_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.2,0.4,3550.4469426244787,1.3712922,1.3805606,1.6222943,1.6267829,1.8324875,1.9293501,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.2_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.3,0.4,3550.4469426244787,1.5623754,1.573777,1.8133383,1.8183781,2.0942872,2.2784828,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.3_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.4,0.4,3550.4469426244787,1.7319326,1.7451874,1.9712098,1.9766447,2.3251752,2.5805463,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.4_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.5,0.4,3550.4469426244787,1.8860846,1.9009921,2.1105554,2.1163286,2.5344903,2.8506837,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.5_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.6,0.4,3550.4469426244787,2.0284479,2.0448579,2.2377195,2.2438027,2.7274896,3.0973043,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.6_20250429-083717.json&mode=6&magnif=6
