rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.0,0.6447966,5846.174706140654,0.1764929,0.1801813,0.1824017,0.1829672,0.1832048,0.1911719,2,3,1,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.0_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.1,0.6447966,5846.174706140654,0.6739904,0.9140201,0.9974039,1.0055892,1.0546557,1.1228769,2,3,1,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.1_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.2,0.6447966,5846.174706140654,0.8927173,1.2068414,1.3454118,1.3821436,1.3995503,1.4390758,2,3,3,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.2_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.3,0.6447966,5846.174706140654,1.066574,1.4405051,1.5731945,1.673297,1.6809928,1.7205894,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.3_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.4,0.6447966,5846.174706140654,1.2155951,1.6410417,1.7594669,1.9078126,1.9342001,1.9690072,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.4_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.5,0.6447966,5846.174706140654,1.3481614,1.8195404,1.9241949,2.1163711,2.1513176,2.1578957,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.5_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.6,0.6447966,5846.174706140654,1.4687729,1.9819963,2.0743881,2.306085,2.3103334,2.3604857,2,3,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.6_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.7,0.6447966,5846.174706140654,1.5801845,2.1320925,2.2136556,2.4587359,2.4813042,2.5470119,2,3,3,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.7_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.8,0.6447966,5846.174706140654,1.6842301,2.2722856,2.3442292,2.598484,2.6449223,2.7207801,2,3,3,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.8_20250427-232746.json&mode=6&magnif=6
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,0.9,0.6447966,5846.174706140654,1.7822042,2.4043117,2.4676329,2.7309734,2.7989804,2.8840974,2,3,3,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_0.9_20250427-232746.json&mode=6&magnif=6
